tool	rank	metric	sample	value
Gold standard	class	Bray-Curtis distance	CAMI_MED_S002	0.0
Gold standard	family	Bray-Curtis distance	CAMI_MED_S002	0.0
Gold standard	genus	Bray-Curtis distance	CAMI_MED_S002	0.0
Gold standard	order	Bray-Curtis distance	CAMI_MED_S002	0.0
Gold standard	phylum	Bray-Curtis distance	CAMI_MED_S002	0.0
Gold standard	species	Bray-Curtis distance	CAMI_MED_S002	0.0
Gold standard	strain	Bray-Curtis distance	CAMI_MED_S002	0.0
Gold standard	superkingdom	Bray-Curtis distance	CAMI_MED_S002	0.0
Gold standard	superkingdom	Shannon diversity	CAMI_MED_S002	0.76141303563941
Gold standard	superkingdom	Shannon equitability	CAMI_MED_S002	0.6930680127040091
Gold standard	phylum	Shannon diversity	CAMI_MED_S002	1.4256906043975879
Gold standard	phylum	Shannon equitability	CAMI_MED_S002	0.7956930764885641
Gold standard	class	Shannon diversity	CAMI_MED_S002	2.05930232895116
Gold standard	class	Shannon equitability	CAMI_MED_S002	0.760437279971028
Gold standard	order	Shannon diversity	CAMI_MED_S002	2.534152783723142
Gold standard	order	Shannon equitability	CAMI_MED_S002	0.7525780067067411
Gold standard	family	Shannon diversity	CAMI_MED_S002	3.0522957723207904
Gold standard	family	Shannon equitability	CAMI_MED_S002	0.7687837163565077
Gold standard	genus	Shannon diversity	CAMI_MED_S002	3.2216222198393076
Gold standard	genus	Shannon equitability	CAMI_MED_S002	0.7557739057982943
Gold standard	species	Shannon diversity	CAMI_MED_S002	1.8901387952912094
Gold standard	species	Shannon equitability	CAMI_MED_S002	0.44196548028071897
Gold standard	strain	Shannon diversity	CAMI_MED_S002	3.9775688240240115
Gold standard	strain	Shannon equitability	CAMI_MED_S002	0.7302663140534645
Gold standard	family	F1 score	CAMI_MED_S002	1.0
Gold standard	family	False negatives	CAMI_MED_S002	0.0
Gold standard	family	False positives	CAMI_MED_S002	0.0
Gold standard	family	Jaccard index	CAMI_MED_S002	1.0
Gold standard	family	Taxon counts	CAMI_MED_S002	53.0
Gold standard	family	Purity (precision)	CAMI_MED_S002	1.0
Gold standard	family	Completeness (recall)	CAMI_MED_S002	1.0
Gold standard	family	True positives	CAMI_MED_S002	53.0
Gold standard	order	F1 score	CAMI_MED_S002	1.0
Gold standard	order	False negatives	CAMI_MED_S002	0.0
Gold standard	order	False positives	CAMI_MED_S002	0.0
Gold standard	order	Jaccard index	CAMI_MED_S002	1.0
Gold standard	order	Taxon counts	CAMI_MED_S002	29.0
Gold standard	order	Purity (precision)	CAMI_MED_S002	1.0
Gold standard	order	Completeness (recall)	CAMI_MED_S002	1.0
Gold standard	order	True positives	CAMI_MED_S002	29.0
Gold standard	superkingdom	F1 score	CAMI_MED_S002	1.0
Gold standard	superkingdom	False negatives	CAMI_MED_S002	0.0
Gold standard	superkingdom	False positives	CAMI_MED_S002	0.0
Gold standard	superkingdom	Jaccard index	CAMI_MED_S002	1.0
Gold standard	superkingdom	Taxon counts	CAMI_MED_S002	3.0
Gold standard	superkingdom	Purity (precision)	CAMI_MED_S002	1.0
Gold standard	superkingdom	Completeness (recall)	CAMI_MED_S002	1.0
Gold standard	superkingdom	True positives	CAMI_MED_S002	3.0
Gold standard	genus	F1 score	CAMI_MED_S002	1.0
Gold standard	genus	False negatives	CAMI_MED_S002	0.0
Gold standard	genus	False positives	CAMI_MED_S002	0.0
Gold standard	genus	Jaccard index	CAMI_MED_S002	1.0
Gold standard	genus	Taxon counts	CAMI_MED_S002	71.0
Gold standard	genus	Purity (precision)	CAMI_MED_S002	1.0
Gold standard	genus	Completeness (recall)	CAMI_MED_S002	1.0
Gold standard	genus	True positives	CAMI_MED_S002	71.0
Gold standard	class	F1 score	CAMI_MED_S002	1.0
Gold standard	class	False negatives	CAMI_MED_S002	0.0
Gold standard	class	False positives	CAMI_MED_S002	0.0
Gold standard	class	Jaccard index	CAMI_MED_S002	1.0
Gold standard	class	Taxon counts	CAMI_MED_S002	15.0
Gold standard	class	Purity (precision)	CAMI_MED_S002	1.0
Gold standard	class	Completeness (recall)	CAMI_MED_S002	1.0
Gold standard	class	True positives	CAMI_MED_S002	15.0
Gold standard	phylum	F1 score	CAMI_MED_S002	1.0
Gold standard	phylum	False negatives	CAMI_MED_S002	0.0
Gold standard	phylum	False positives	CAMI_MED_S002	0.0
Gold standard	phylum	Jaccard index	CAMI_MED_S002	1.0
Gold standard	phylum	Taxon counts	CAMI_MED_S002	6.0
Gold standard	phylum	Purity (precision)	CAMI_MED_S002	1.0
Gold standard	phylum	Completeness (recall)	CAMI_MED_S002	1.0
Gold standard	phylum	True positives	CAMI_MED_S002	6.0
Gold standard	species	F1 score	CAMI_MED_S002	1.0
Gold standard	species	False negatives	CAMI_MED_S002	0.0
Gold standard	species	False positives	CAMI_MED_S002	0.0
Gold standard	species	Jaccard index	CAMI_MED_S002	1.0
Gold standard	species	Taxon counts	CAMI_MED_S002	72.0
Gold standard	species	Purity (precision)	CAMI_MED_S002	1.0
Gold standard	species	Completeness (recall)	CAMI_MED_S002	1.0
Gold standard	species	True positives	CAMI_MED_S002	72.0
Gold standard	strain	F1 score	CAMI_MED_S002	1.0
Gold standard	strain	False negatives	CAMI_MED_S002	0.0
Gold standard	strain	False positives	CAMI_MED_S002	0.0
Gold standard	strain	Jaccard index	CAMI_MED_S002	1.0
Gold standard	strain	Taxon counts	CAMI_MED_S002	232.0
Gold standard	strain	Purity (precision)	CAMI_MED_S002	1.0
Gold standard	strain	Completeness (recall)	CAMI_MED_S002	1.0
Gold standard	strain	True positives	CAMI_MED_S002	232.0
Gold standard	class	L1 norm error	CAMI_MED_S002	0.0
Gold standard	family	L1 norm error	CAMI_MED_S002	0.0
Gold standard	genus	L1 norm error	CAMI_MED_S002	0.0
Gold standard	order	L1 norm error	CAMI_MED_S002	0.0
Gold standard	phylum	L1 norm error	CAMI_MED_S002	0.0
Gold standard	species	L1 norm error	CAMI_MED_S002	0.0
Gold standard	strain	L1 norm error	CAMI_MED_S002	0.0
Gold standard	superkingdom	L1 norm error	CAMI_MED_S002	0.0
Gold standard	na	Weighted UniFrac error	CAMI_MED_S002	0.0
Gold standard	na	Unweighted UniFrac error	CAMI_MED_S002	0.0
Metalign	class	Bray-Curtis distance	CAMI_MED_S002	0.13562600977638836
Metalign	family	Bray-Curtis distance	CAMI_MED_S002	0.17270924698310205
Metalign	genus	Bray-Curtis distance	CAMI_MED_S002	0.2159410572619396
Metalign	order	Bray-Curtis distance	CAMI_MED_S002	0.393203483461694
Metalign	phylum	Bray-Curtis distance	CAMI_MED_S002	0.11575034597278577
Metalign	species	Bray-Curtis distance	CAMI_MED_S002	0.7733303574275422
Metalign	strain	Bray-Curtis distance	CAMI_MED_S002	0.950826606612853
Metalign	superkingdom	Bray-Curtis distance	CAMI_MED_S002	0.33175496552788997
Metalign	superkingdom	Shannon diversity	CAMI_MED_S002	0.11425179001965118
Metalign	superkingdom	Shannon equitability	CAMI_MED_S002	0.16483049087403792
Metalign	phylum	Shannon diversity	CAMI_MED_S002	1.3151535759589525
Metalign	phylum	Shannon equitability	CAMI_MED_S002	0.7340011862895643
Metalign	class	Shannon diversity	CAMI_MED_S002	1.9675862469082948
Metalign	class	Shannon equitability	CAMI_MED_S002	0.7096567302339811
Metalign	order	Shannon diversity	CAMI_MED_S002	2.7397663693689833
Metalign	order	Shannon equitability	CAMI_MED_S002	0.8136399377122706
Metalign	family	Shannon diversity	CAMI_MED_S002	3.0286785190670824
Metalign	family	Shannon equitability	CAMI_MED_S002	0.8052425890422468
Metalign	genus	Shannon diversity	CAMI_MED_S002	3.3181161414060587
Metalign	genus	Shannon equitability	CAMI_MED_S002	0.8071559116235072
Metalign	species	Shannon diversity	CAMI_MED_S002	3.462078258047085
Metalign	species	Shannon equitability	CAMI_MED_S002	0.8069248306704467
Metalign	strain	Shannon diversity	CAMI_MED_S002	3.462078258047084
Metalign	strain	Shannon equitability	CAMI_MED_S002	0.8069248306704465
Metalign	family	F1 score	CAMI_MED_S002	0.8541666666666667
Metalign	family	False negatives	CAMI_MED_S002	12.0
Metalign	family	False positives	CAMI_MED_S002	2.0
Metalign	family	Jaccard index	CAMI_MED_S002	0.7454545454545455
Metalign	family	Taxon counts	CAMI_MED_S002	43.0
Metalign	family	Purity (precision)	CAMI_MED_S002	0.9534883720930233
Metalign	family	Completeness (recall)	CAMI_MED_S002	0.7735849056603774
Metalign	family	True positives	CAMI_MED_S002	41.0
Metalign	order	F1 score	CAMI_MED_S002	0.8275862068965517
Metalign	order	False negatives	CAMI_MED_S002	5.0
Metalign	order	False positives	CAMI_MED_S002	5.0
Metalign	order	Jaccard index	CAMI_MED_S002	0.7058823529411765
Metalign	order	Taxon counts	CAMI_MED_S002	29.0
Metalign	order	Purity (precision)	CAMI_MED_S002	0.8275862068965517
Metalign	order	Completeness (recall)	CAMI_MED_S002	0.8275862068965517
Metalign	order	True positives	CAMI_MED_S002	24.0
Metalign	superkingdom	F1 score	CAMI_MED_S002	0.8
Metalign	superkingdom	False negatives	CAMI_MED_S002	1.0
Metalign	superkingdom	False positives	CAMI_MED_S002	0.0
Metalign	superkingdom	Jaccard index	CAMI_MED_S002	0.6666666666666666
Metalign	superkingdom	Taxon counts	CAMI_MED_S002	2.0
Metalign	superkingdom	Purity (precision)	CAMI_MED_S002	1.0
Metalign	superkingdom	Completeness (recall)	CAMI_MED_S002	0.6666666666666666
Metalign	superkingdom	True positives	CAMI_MED_S002	2.0
Metalign	genus	F1 score	CAMI_MED_S002	0.7575757575757576
Metalign	genus	False negatives	CAMI_MED_S002	21.0
Metalign	genus	False positives	CAMI_MED_S002	11.0
Metalign	genus	Jaccard index	CAMI_MED_S002	0.6097560975609756
Metalign	genus	Taxon counts	CAMI_MED_S002	61.0
Metalign	genus	Purity (precision)	CAMI_MED_S002	0.819672131147541
Metalign	genus	Completeness (recall)	CAMI_MED_S002	0.704225352112676
Metalign	genus	True positives	CAMI_MED_S002	50.0
Metalign	class	F1 score	CAMI_MED_S002	0.967741935483871
Metalign	class	False negatives	CAMI_MED_S002	0.0
Metalign	class	False positives	CAMI_MED_S002	1.0
Metalign	class	Jaccard index	CAMI_MED_S002	0.9375
Metalign	class	Taxon counts	CAMI_MED_S002	16.0
Metalign	class	Purity (precision)	CAMI_MED_S002	0.9375
Metalign	class	Completeness (recall)	CAMI_MED_S002	1.0
Metalign	class	True positives	CAMI_MED_S002	15.0
Metalign	phylum	F1 score	CAMI_MED_S002	1.0
Metalign	phylum	False negatives	CAMI_MED_S002	0.0
Metalign	phylum	False positives	CAMI_MED_S002	0.0
Metalign	phylum	Jaccard index	CAMI_MED_S002	1.0
Metalign	phylum	Taxon counts	CAMI_MED_S002	6.0
Metalign	phylum	Purity (precision)	CAMI_MED_S002	1.0
Metalign	phylum	Completeness (recall)	CAMI_MED_S002	1.0
Metalign	phylum	True positives	CAMI_MED_S002	6.0
Metalign	species	F1 score	CAMI_MED_S002	0.496551724137931
Metalign	species	False negatives	CAMI_MED_S002	36.0
Metalign	species	False positives	CAMI_MED_S002	37.0
Metalign	species	Jaccard index	CAMI_MED_S002	0.3302752293577982
Metalign	species	Taxon counts	CAMI_MED_S002	73.0
Metalign	species	Purity (precision)	CAMI_MED_S002	0.4931506849315068
Metalign	species	Completeness (recall)	CAMI_MED_S002	0.5
Metalign	species	True positives	CAMI_MED_S002	36.0
Metalign	strain	F1 score	CAMI_MED_S002	0.0721311475409836
